Size,Frequency of Purchases,Gender,Category,Location,Color,Season,Subscription Status,Payment Method,Shipping Type,Discount Applied,Preferred Payment Method,Age,Purchase Amount (USD),Review Rating,Previous Purchases
1,5,0,1,30,13,2,0,1,2,0,3,0.46153846153846156,0.3125,0.2400000000000002,0.08163265306122448
3,2,0,0,32,16,2,0,3,4,0,1,0.05769230769230771,0.5875,0.8800000000000001,0.5918367346938774
1,3,0,3,33,13,2,0,5,2,0,4,0.5192307692307693,0.32500000000000007,0.56,0.28571428571428564
1,2,0,1,33,9,2,0,1,3,0,2,0.0961538461538462,0.1375,0.72,0.32653061224489793
3,2,0,1,12,19,0,0,1,0,0,1,0.9230769230769232,0.30000000000000004,0.6800000000000002,0.8979591836734693
0,1,0,3,18,4,3,0,0,3,0,5,0.2692307692307693,1.0,0.72,0.04081632653061225
3,6,0,1,13,14,3,0,2,3,0,4,0.6538461538461539,0.9000000000000001,0.8399999999999999,0.8571428571428571
1,3,0,0,33,24,3,0,5,2,0,2,0.6923076923076924,0.7250000000000001,0.52,0.061224489795918366
0,6,0,1,24,18,0,0,5,4,0,5,0.3653846153846154,0.15000000000000002,0.32000000000000006,0.8163265306122448
1,3,0,2,1,12,0,0,3,0,0,5,0.21153846153846156,0.9625000000000001,0.4800000000000002,0.3061224489795918
1,1,0,0,33,11,2,0,1,4,0,3,0.5576923076923077,0.9375,0.72,0.18367346938775508
1,2,0,1,6,1,1,0,0,1,0,3,0.5576923076923077,0.55,0.6399999999999999,0.02040816326530612
1,4,0,2,48,22,1,0,5,2,0,1,0.46153846153846156,0.1875,0.28000000000000025,0.2040816326530612
1,4,0,0,29,7,3,0,3,1,0,3,0.3076923076923077,0.42500000000000004,0.52,0.0
1,2,0,2,24,1,1,0,4,0,0,0,0.3846153846153847,0.9500000000000002,0.28000000000000025,0.8163265306122448
1,2,0,0,4,16,2,0,3,2,0,4,0.7115384615384616,0.4750000000000001,0.40000000000000013,0.7755102040816325
1,4,0,1,46,19,2,0,4,0,0,4,0.17307692307692313,0.03750000000000003,0.2400000000000002,0.0
1,3,0,1,22,22,1,0,3,1,0,4,0.7115384615384616,0.1875,0.6800000000000002,0.04081632653061225
1,1,0,1,4,0,2,0,0,2,0,2,0.9230769230769232,0.03750000000000003,0.3600000000000001,0.4081632653061224
3,2,0,0,42,5,3,0,2,1,0,0,0.5000000000000001,0.925,0.40000000000000013,0.9591836734693877
1,1,0,1,25,3,0,0,5,2,0,3,0.40384615384615385,0.3125,0.6000000000000001,0.4693877551020408
2,4,0,3,2,2,3,0,0,0,0,0,0.0961538461538462,0.03750000000000003,0.7600000000000002,0.8979591836734693
2,3,0,1,22,23,3,0,5,0,0,2,0.21153846153846156,0.925,0.15999999999999992,0.9183673469387754
1,5,0,0,26,5,0,0,3,5,0,1,0.03846153846153849,0.9875,0.44000000000000017,0.693877551020408
3,5,0,1,45,12,0,0,2,2,0,2,0.46153846153846156,0.2,0.7600000000000002,0.9387755102040816
3,3,0,3,6,13,2,0,5,4,0,2,0.7115384615384616,0.375,0.8,0.693877551020408
1,6,0,3,29,22,1,0,2,2,0,2,0.9230769230769232,0.7625,0.52,0.8979591836734693
3,4,0,1,16,8,3,0,0,0,0,1,0.11538461538461542,0.1375,0.44000000000000017,0.10204081632653061
3,1,0,0,46,11,0,0,3,2,0,1,0.8461538461538461,0.3500000000000001,0.72,0.38775510204081626
1,4,0,0,8,21,2,0,1,0,0,5,0.1923076923076924,0.8875,0.6000000000000001,0.04081632653061225
1,2,0,1,35,1,2,0,4,1,0,5,0.23076923076923084,0.9875,0.3600000000000001,0.5918367346938774
3,4,0,2,14,5,2,0,2,4,0,4,0.07692307692307698,0.625,0.7600000000000002,0.5510204081632653
2,2,0,1,28,7,3,0,4,4,0,1,0.1923076923076924,0.675,0.11999999999999988,0.28571428571428564
1,2,0,0,9,18,0,0,1,5,0,4,0.326923076923077,0.7375,0.11999999999999988,0.5714285714285714
0,4,0,0,23,13,0,0,4,0,0,1,0.5192307692307693,0.16250000000000003,0.9600000000000002,0.28571428571428564
2,5,0,1,28,5,1,0,1,0,0,0,0.48076923076923084,0.36250000000000004,0.6800000000000002,0.346938775510204
1,4,0,0,46,20,2,0,2,3,0,0,0.7115384615384616,0.9500000000000002,0.15999999999999992,0.12244897959183673
2,2,0,1,34,20,0,0,3,2,0,2,0.25,0.5750000000000001,0.8399999999999999,0.36734693877551017
1,6,0,1,19,14,0,0,1,3,0,4,0.46153846153846156,0.3125,0.11999999999999988,0.28571428571428564
1,4,0,1,7,15,1,0,3,5,0,0,0.42307692307692313,0.10000000000000003,0.040000000000000036,0.04081632653061225
1,4,0,1,41,19,2,0,2,5,0,4,0.40384615384615385,0.3500000000000001,0.40000000000000013,0.24489795918367344
1,3,0,1,3,16,3,0,5,2,0,2,0.4423076923076924,0.5875,0.40000000000000013,0.7346938775510203
1,1,0,1,41,11,0,0,3,0,0,1,0.730769230769231,0.48750000000000004,0.3600000000000001,0.510204081632653
2,3,0,0,28,18,0,0,2,3,0,3,0.48076923076923084,0.675,0.56,0.5714285714285714
1,2,0,3,22,12,1,0,5,0,0,1,0.07692307692307698,0.7625,0.32000000000000006,0.9387755102040816
1,4,0,2,8,19,1,0,2,2,0,2,0.5576923076923077,0.07500000000000001,0.6399999999999999,0.9387755102040816
1,5,0,0,41,7,2,0,2,3,0,5,0.6153846153846154,0.5125000000000001,0.20000000000000018,0.9591836734693877
1,4,0,1,4,21,3,0,4,3,0,0,0.7692307692307693,0.03750000000000003,0.20000000000000018,0.9183673469387754
1,3,0,0,36,15,0,0,1,4,0,2,0.6153846153846154,0.16250000000000003,0.28000000000000025,0.12244897959183673
2,2,0,1,41,20,0,0,0,1,0,2,0.48076923076923084,0.4750000000000001,0.56,0.8979591836734693
1,2,0,0,32,18,1,0,5,0,0,3,0.3846153846153847,0.5625,0.44000000000000017,0.9387755102040816
1,5,0,1,41,2,2,0,2,5,0,5,0.5000000000000001,0.3500000000000001,0.2400000000000002,0.10204081632653061
1,2,0,2,26,2,1,0,1,1,0,0,0.23076923076923084,0.0625,0.9199999999999999,0.5714285714285714
1,3,0,1,18,9,3,0,3,0,0,1,0.5576923076923077,0.38750000000000007,0.52,0.836734693877551
1,5,0,0,12,4,2,0,5,5,0,1,0.23076923076923084,0.1375,0.11999999999999988,0.9183673469387754
0,1,0,1,5,21,3,0,4,3,0,4,0.5961538461538463,0.9875,0.6000000000000001,0.5510204081632653
1,2,0,1,37,12,3,0,2,2,0,2,0.730769230769231,0.0625,0.8399999999999999,0.26530612244897955
1,2,0,2,22,17,1,0,3,5,0,3,1.0,0.4,0.40000000000000013,0.22448979591836735
0,1,0,1,27,10,1,0,3,0,0,3,0.07692307692307698,0.3375,0.4800000000000002,0.8163265306122448
3,1,0,2,6,24,0,0,3,1,0,2,0.6346153846153847,0.9750000000000001,0.9600000000000002,0.14285714285714285
1,2,0,0,34,8,3,0,2,5,0,1,0.07692307692307698,0.32500000000000007,0.6399999999999999,0.4693877551020408
1,5,0,1,16,24,3,0,0,3,0,4,0.3653846153846154,0.15000000000000002,0.8399999999999999,0.346938775510204
2,2,0,1,22,6,0,0,4,3,0,1,0.5961538461538463,0.6875,0.8,0.10204081632653061
2,6,0,0,41,21,2,0,3,5,0,1,0.826923076923077,0.38750000000000007,1.0,0.7959183673469387
2,2,0,1,33,2,2,0,4,4,0,4,0.4423076923076924,0.4,0.52,0.10204081632653061
2,2,0,0,22,21,3,0,0,4,0,2,0.7500000000000001,0.5750000000000001,0.8800000000000001,0.5306122448979591
1,6,0,1,26,12,1,0,0,1,0,0,0.3076923076923077,0.1875,0.11999999999999988,0.02040816326530612
1,4,0,3,7,16,0,0,2,3,0,5,0.17307692307692313,0.2875,0.040000000000000036,0.7755102040816325
2,2,0,1,22,12,2,0,2,2,0,5,0.40384615384615385,0.050000000000000044,0.52,0.16326530612244897
1,2,0,0,38,13,3,0,4,4,0,2,0.8461538461538461,0.7875000000000001,0.11999999999999988,0.3061224489795918
1,2,0,1,21,10,0,0,3,0,0,1,0.3076923076923077,0.525,0.040000000000000036,0.7142857142857142
0,4,0,1,29,16,1,0,5,0,0,2,0.6730769230769232,0.7250000000000001,0.3600000000000001,0.02040816326530612
1,6,0,1,40,5,1,0,5,5,0,2,0.326923076923077,0.5125000000000001,0.8,0.4081632653061224
2,1,0,1,32,12,0,0,2,2,0,5,0.3846153846153847,0.4625,0.52,0.7755102040816325
0,1,0,1,36,18,2,0,2,3,0,4,0.2692307692307693,0.625,0.20000000000000018,0.7551020408163265
1,2,0,1,25,19,0,0,1,0,0,3,0.5576923076923077,0.4625,0.4800000000000002,0.10204081632653061
3,4,0,0,29,2,3,0,2,2,0,5,0.6730769230769232,0.675,0.7600000000000002,0.10204081632653061
1,3,0,1,2,6,0,0,4,3,0,3,0.8076923076923078,0.875,0.2400000000000002,1.0
0,1,0,2,44,24,1,0,1,5,0,4,0.25,0.9750000000000001,0.6800000000000002,0.16326530612244897
1,2,0,1,5,19,3,0,3,2,0,3,0.5000000000000001,0.2875,0.2400000000000002,0.28571428571428564
3,2,0,1,41,1,3,0,4,3,0,4,0.21153846153846156,0.21250000000000002,1.0,0.08163265306122448
2,4,0,1,29,24,2,0,0,4,0,0,0.019230769230769273,0.22500000000000003,0.08000000000000007,0.24489795918367344
2,5,0,1,25,16,3,0,1,4,0,1,0.6923076923076924,0.5,0.52,0.8775510204081631
3,1,0,1,25,24,3,0,3,4,0,3,0.42307692307692313,0.4375,0.32000000000000006,0.7142857142857142
1,5,0,0,27,10,0,0,3,2,0,5,0.40384615384615385,0.38750000000000007,0.9199999999999999,0.346938775510204
2,6,0,0,27,15,3,0,5,4,0,2,0.5000000000000001,0.6375000000000001,0.3600000000000001,0.7755102040816325
1,2,0,1,17,1,1,0,5,0,0,4,0.07692307692307698,0.5125000000000001,0.7600000000000002,0.2040816326530612
1,4,0,2,12,13,2,0,2,4,0,1,0.23076923076923084,0.5625,0.56,0.0
2,1,0,0,39,13,0,0,1,0,0,2,0.980769230769231,0.17500000000000004,0.56,0.673469387755102
1,4,0,1,46,23,2,0,5,5,0,0,0.1923076923076924,0.8375000000000001,0.6800000000000002,0.9387755102040816
1,2,0,1,26,18,1,0,5,5,0,5,0.7500000000000001,0.7375,0.6000000000000001,0.4693877551020408
0,2,0,1,0,17,1,0,0,5,0,1,0.5384615384615385,0.32500000000000007,0.040000000000000036,0.38775510204081626
2,1,0,1,25,17,2,0,4,4,0,0,0.576923076923077,0.65,0.7600000000000002,0.2040816326530612
1,2,0,1,22,20,2,0,4,3,0,2,0.11538461538461542,0.9125000000000001,0.28000000000000025,0.04081632653061225
2,4,0,2,34,20,2,0,4,2,0,0,0.6153846153846154,0.7000000000000001,0.72,0.7551020408163265
2,6,0,2,31,7,3,0,5,0,0,1,0.21153846153846156,0.45000000000000007,0.9600000000000002,0.8979591836734693
1,2,0,2,13,11,0,0,2,5,0,5,0.826923076923077,0.7875000000000001,0.52,0.6122448979591836
3,4,0,0,7,1,3,0,1,1,0,4,0.3076923076923077,0.875,0.0,0.3061224489795918
1,2,0,2,6,12,1,0,5,3,0,0,0.17307692307692313,0.925,0.9600000000000002,0.04081632653061225
1,1,0,1,31,6,0,0,2,0,0,0,0.3846153846153847,0.6000000000000001,0.20000000000000018,0.28571428571428564
1,2,0,2,0,17,1,0,4,5,0,0,0.13461538461538464,0.4125000000000001,0.28000000000000025,0.2040816326530612
1,5,0,3,20,2,2,0,4,0,0,3,0.6923076923076924,0.1875,0.15999999999999992,0.4285714285714285
1,1,0,3,39,0,2,0,1,2,0,3,0.6730769230769232,0.125,0.11999999999999988,0.693877551020408
2,4,0,0,47,9,3,0,5,5,0,5,0.0961538461538462,0.07500000000000001,0.2400000000000002,0.08163265306122448
1,4,0,0,16,17,3,0,3,1,0,4,0.019230769230769273,0.5,0.3600000000000001,0.693877551020408
1,6,0,2,29,12,2,0,4,2,0,4,0.7500000000000001,0.125,0.15999999999999992,0.5306122448979591
2,3,0,3,31,0,3,0,2,3,0,5,0.019230769230769273,0.8875,0.28000000000000025,0.16326530612244897
1,4,0,2,20,3,1,0,5,3,0,4,0.28846153846153855,0.6375000000000001,0.52,0.4081632653061224
2,3,0,0,8,8,2,0,5,0,0,2,0.28846153846153855,0.55,0.44000000000000017,0.44897959183673464
1,4,0,0,21,2,2,0,0,3,0,3,0.3846153846153847,0.42500000000000004,0.72,0.04081632653061225
3,1,0,1,36,11,0,0,4,0,0,2,0.5576923076923077,0.1875,0.9199999999999999,0.6122448979591836
3,1,0,1,21,21,3,0,0,5,0,1,0.40384615384615385,0.22500000000000003,0.0,0.8775510204081631
1,3,0,0,46,7,0,0,3,3,0,5,0.2692307692307693,0.6125,0.0,0.38775510204081626
0,6,0,1,1,17,3,0,3,1,0,3,0.17307692307692313,0.9500000000000002,0.8399999999999999,0.673469387755102
1,2,0,1,25,10,3,0,2,3,0,0,0.9423076923076924,0.6625000000000001,0.6800000000000002,0.32653061224489793
0,1,0,0,30,8,2,0,1,1,0,5,0.5384615384615385,0.36250000000000004,0.6800000000000002,0.38775510204081626
1,2,0,2,6,7,2,0,2,0,0,4,0.34615384615384615,0.30000000000000004,0.9199999999999999,0.9183673469387754
1,1,0,1,1,24,1,0,1,2,0,4,0.8461538461538461,0.9125000000000001,0.8,0.5510204081632653
0,5,0,1,34,14,2,0,4,0,0,5,0.25,0.65,0.32000000000000006,0.10204081632653061
1,4,0,1,25,0,2,0,3,0,0,3,0.9615384615384616,0.8875,0.08000000000000007,1.0
2,3,0,0,26,15,3,0,5,0,0,0,0.7500000000000001,0.7875000000000001,0.11999999999999988,0.8163265306122448
0,1,0,3,35,8,3,0,5,0,0,4,0.07692307692307698,0.525,0.40000000000000013,1.0
1,3,0,1,16,22,0,0,3,5,0,2,0.15384615384615385,0.6375000000000001,0.20000000000000018,0.6530612244897959
1,2,0,0,11,7,2,0,1,1,0,5,0.48076923076923084,0.9125000000000001,0.8,0.4897959183673469
2,6,0,0,19,11,0,0,2,0,0,4,0.5192307692307693,0.5375000000000001,0.72,0.02040816326530612
3,1,0,1,41,4,0,0,3,4,0,2,0.8846153846153847,0.9500000000000002,0.6399999999999999,0.28571428571428564
1,6,0,1,21,22,1,0,5,3,0,4,0.1923076923076924,0.7250000000000001,0.72,0.22448979591836735
2,4,0,1,41,19,2,0,4,2,0,1,0.5576923076923077,0.050000000000000044,1.0,0.5510204081632653
0,4,0,1,38,8,2,0,1,0,0,0,0.6730769230769232,0.5375000000000001,0.52,0.22448979591836735
1,1,0,0,8,11,0,0,5,4,0,3,0.46153846153846156,0.4750000000000001,0.9600000000000002,0.04081632653061225
0,6,0,2,17,17,1,0,3,0,0,1,0.6346153846153847,0.4375,1.0,0.38775510204081626
1,4,0,2,3,2,0,0,3,1,0,0,0.8461538461538461,0.4750000000000001,0.72,0.04081632653061225
0,5,0,3,16,24,3,0,4,1,0,0,0.0,0.10000000000000003,0.6399999999999999,0.6326530612244897
1,3,0,1,15,3,1,0,4,4,0,1,0.576923076923077,0.21250000000000002,0.8,0.693877551020408
1,3,0,1,44,16,1,0,4,5,0,4,0.03846153846153849,0.7250000000000001,0.44000000000000017,0.6122448979591836
3,1,0,1,27,19,0,0,0,2,0,2,0.2692307692307693,0.6625000000000001,0.20000000000000018,0.24489795918367344
1,5,0,3,35,9,1,0,2,3,0,5,0.15384615384615385,0.0,0.4800000000000002,0.04081632653061225
2,4,0,1,0,16,3,0,5,4,0,5,0.25,0.5,0.72,0.9591836734693877
0,4,0,0,17,10,0,0,1,5,0,4,0.7115384615384616,0.6375000000000001,0.8399999999999999,0.28571428571428564
1,1,0,1,34,14,0,0,0,4,0,5,0.5961538461538463,0.8625,0.8800000000000001,0.24489795918367344
1,3,0,1,42,18,0,0,0,1,0,5,0.46153846153846156,0.4125000000000001,0.8399999999999999,0.4081632653061224
1,5,0,0,19,7,2,0,0,1,0,1,0.8846153846153847,0.8375000000000001,0.20000000000000018,0.5714285714285714
2,2,0,0,47,22,1,0,4,4,0,5,0.9615384615384616,0.21250000000000002,0.3600000000000001,0.4693877551020408
2,1,0,1,34,8,0,0,5,1,0,4,0.9615384615384616,0.21250000000000002,0.52,0.4081632653061224
1,4,0,0,13,6,1,0,2,1,0,0,0.4423076923076924,0.7250000000000001,0.2400000000000002,0.08163265306122448
0,2,0,2,49,12,1,0,5,4,0,1,0.6346153846153847,0.03750000000000003,0.7600000000000002,0.9387755102040816
2,2,0,1,21,13,1,0,0,4,0,2,0.5000000000000001,0.6625000000000001,0.8,0.673469387755102
1,5,0,0,18,24,0,0,3,0,0,4,0.17307692307692313,0.08750000000000002,0.11999999999999988,0.8979591836734693
0,1,0,3,43,15,3,0,3,3,0,4,0.34615384615384615,0.48750000000000004,0.08000000000000007,0.22448979591836735
1,6,0,0,14,6,1,0,0,4,0,3,0.019230769230769273,0.4125000000000001,0.3600000000000001,0.6122448979591836
0,1,0,1,19,17,2,0,3,4,0,0,0.5961538461538463,0.275,0.8399999999999999,0.8571428571428571
1,1,0,0,42,4,0,0,0,3,0,2,0.0,0.3125,1.0,0.08163265306122448
0,2,0,0,34,9,3,0,2,4,0,3,0.34615384615384615,0.8625,0.40000000000000013,0.7142857142857142
2,1,0,1,33,11,0,0,0,5,0,1,0.34615384615384615,0.8125,0.32000000000000006,0.22448979591836735
0,4,0,3,47,13,2,0,1,2,0,1,0.019230769230769273,0.6125,0.8,0.6122448979591836
0,4,0,2,32,2,1,0,1,5,0,1,0.48076923076923084,0.5750000000000001,0.2400000000000002,0.6122448979591836
0,6,0,1,9,23,2,0,0,2,0,3,0.25,0.275,0.6000000000000001,0.28571428571428564
1,6,0,1,15,5,1,0,2,1,0,1,0.8653846153846155,0.25,0.0,0.2040816326530612
1,3,0,1,18,5,3,0,4,5,0,5,0.4423076923076924,0.7750000000000001,0.7600000000000002,0.346938775510204
1,2,0,2,39,14,1,0,3,1,0,1,0.576923076923077,0.8500000000000001,0.7600000000000002,0.16326530612244897
3,6,0,2,39,14,2,0,2,2,0,1,0.9615384615384616,0.9875,0.28000000000000025,0.2040816326530612
0,4,0,0,16,20,1,0,4,5,0,3,0.6730769230769232,0.8125,0.52,0.7551020408163265
1,2,0,0,2,11,0,0,4,5,0,4,0.34615384615384615,0.4625,0.8399999999999999,0.836734693877551
0,3,0,1,31,14,2,0,4,4,0,1,0.5384615384615385,0.45000000000000007,0.9600000000000002,0.8163265306122448
2,3,0,2,28,15,3,0,1,2,0,4,0.05769230769230771,0.7375,0.40000000000000013,0.8979591836734693
0,4,0,1,34,12,2,0,2,5,0,3,0.6538461538461539,0.5875,0.3600000000000001,0.8163265306122448
1,6,0,0,10,6,3,0,5,3,0,3,0.9230769230769232,0.5125000000000001,0.56,0.693877551020408
2,2,0,1,42,23,3,0,5,1,0,2,0.019230769230769273,0.21250000000000002,0.56,0.4081632653061224
2,4,0,1,12,7,0,0,3,2,0,2,0.5000000000000001,0.6875,0.6800000000000002,0.24489795918367344
3,5,0,1,20,3,3,0,3,4,0,3,0.6153846153846154,0.012500000000000011,0.3600000000000001,0.44897959183673464
2,6,0,1,32,4,3,0,3,4,0,4,0.6346153846153847,0.8625,0.9600000000000002,0.10204081632653061
2,1,0,2,47,0,0,0,3,5,0,0,0.13461538461538464,0.050000000000000044,0.15999999999999992,0.7755102040816325
3,2,0,1,7,20,1,0,1,5,0,1,0.8461538461538461,0.08750000000000002,0.9600000000000002,0.12244897959183673
2,2,0,1,11,1,2,0,0,0,0,4,0.576923076923077,0.07500000000000001,0.8399999999999999,0.6326530612244897
1,2,0,2,36,22,1,0,5,5,0,2,0.8461538461538461,0.7750000000000001,0.44000000000000017,0.8571428571428571
1,3,0,1,18,14,3,0,0,1,0,1,0.07692307692307698,0.10000000000000003,0.72,0.28571428571428564
1,1,0,0,40,21,0,0,4,4,0,0,0.576923076923077,0.5625,0.8399999999999999,0.9591836734693877
3,6,0,1,30,1,3,0,1,5,0,2,0.576923076923077,0.7750000000000001,0.8800000000000001,0.693877551020408
1,2,0,0,46,19,3,0,2,2,0,4,0.8461538461538461,0.22500000000000003,0.40000000000000013,0.8163265306122448
3,6,0,1,9,7,1,0,3,2,0,1,0.11538461538461542,0.16250000000000003,0.11999999999999988,0.26530612244897955
1,3,0,2,11,16,2,0,1,2,0,4,0.40384615384615385,0.22500000000000003,0.6000000000000001,0.4285714285714285
1,2,0,0,5,18,1,0,4,5,0,5,0.326923076923077,0.3500000000000001,0.72,0.3061224489795918
1,4,0,2,16,10,2,0,4,4,0,0,0.5576923076923077,0.1875,0.52,0.02040816326530612
2,2,0,1,29,9,0,0,0,3,0,4,0.07692307692307698,0.11250000000000004,0.20000000000000018,0.24489795918367344
0,5,0,1,36,19,0,0,2,3,0,3,0.3846153846153847,0.3500000000000001,0.8399999999999999,0.7551020408163265
1,6,0,2,26,19,0,0,0,4,0,0,0.6730769230769232,0.8375000000000001,0.9199999999999999,0.8571428571428571
1,2,0,0,20,8,0,0,0,3,0,0,0.25,0.525,0.8800000000000001,0.510204081632653
1,6,0,1,26,16,1,0,1,2,0,1,0.25,0.9500000000000002,0.56,0.7755102040816325
0,3,0,0,10,22,0,0,0,3,0,5,0.9038461538461539,0.26250000000000007,0.6000000000000001,1.0
2,2,0,0,13,18,3,0,1,0,0,0,0.576923076923077,0.275,0.4800000000000002,0.7959183673469387
2,5,0,1,12,13,3,0,5,0,0,1,0.0,0.4625,0.4800000000000002,0.22448979591836735
0,2,0,0,5,17,1,0,0,5,0,2,0.5384615384615385,0.5625,0.6800000000000002,0.6530612244897959
1,6,0,1,37,7,0,0,5,4,0,0,0.6538461538461539,0.42500000000000004,0.8800000000000001,0.9795918367346937
2,4,0,1,34,3,3,0,1,3,0,5,0.6153846153846154,0.025000000000000022,0.72,0.8571428571428571
0,3,0,2,37,14,0,0,2,0,0,5,0.5961538461538463,0.9500000000000002,0.9600000000000002,0.26530612244897955
1,2,0,0,23,2,2,0,5,0,0,2,0.980769230769231,0.7625,0.56,0.4081632653061224
1,2,0,1,16,23,0,0,0,2,0,3,0.34615384615384615,0.32500000000000007,0.3600000000000001,0.6122448979591836
3,5,0,1,1,4,1,0,0,5,0,2,0.23076923076923084,0.675,0.6800000000000002,0.5714285714285714
3,3,0,2,9,7,3,0,5,1,0,1,0.13461538461538464,0.375,0.8800000000000001,0.6326530612244897
3,4,0,1,40,4,3,0,4,3,0,3,0.019230769230769273,0.75,0.6000000000000001,0.3061224489795918
0,4,0,2,39,23,2,0,5,2,0,4,0.3076923076923077,0.45000000000000007,0.6000000000000001,0.7551020408163265
1,2,0,1,41,14,3,0,3,3,0,3,0.21153846153846156,0.6125,0.2400000000000002,0.673469387755102
1,2,0,1,5,1,1,0,0,4,0,4,0.6153846153846154,0.9625000000000001,0.6800000000000002,0.5918367346938774
1,5,0,1,48,23,3,0,2,3,0,0,0.25,0.5750000000000001,0.4800000000000002,0.26530612244897955
0,3,0,0,9,3,1,0,4,1,0,0,0.4423076923076924,0.625,0.2400000000000002,0.6530612244897959
1,6,0,2,19,16,3,0,2,5,0,5,0.6538461538461539,0.375,0.4800000000000002,0.693877551020408
1,2,0,1,29,24,1,0,0,5,0,1,0.17307692307692313,0.8125,0.28000000000000025,0.24489795918367344
1,5,0,0,27,5,2,0,4,4,0,1,0.5961538461538463,0.48750000000000004,0.11999999999999988,0.5918367346938774
2,3,0,1,21,19,2,0,2,2,0,2,0.980769230769231,0.675,0.15999999999999992,0.5918367346938774
2,1,0,0,49,13,3,0,4,4,0,0,0.5192307692307693,0.22500000000000003,0.40000000000000013,0.9387755102040816
1,2,0,1,20,13,1,0,4,1,0,4,0.03846153846153849,0.9875,0.52,0.0
0,6,0,1,46,4,1,0,1,2,0,1,0.13461538461538464,0.9625000000000001,0.8800000000000001,0.0
2,1,0,0,18,7,2,0,1,2,0,4,0.3846153846153847,0.5875,0.8,0.6530612244897959
0,6,0,1,25,12,3,0,2,3,0,0,0.7115384615384616,0.0,0.56,0.8571428571428571
2,6,0,0,35,1,1,0,0,1,0,4,0.8461538461538461,0.3125,0.3600000000000001,0.7346938775510203
3,2,0,2,33,22,3,0,2,0,0,1,0.6923076923076924,0.4,0.8399999999999999,0.44897959183673464
2,1,0,1,6,9,0,0,2,4,0,2,0.826923076923077,0.6000000000000001,0.8399999999999999,0.22448979591836735
2,5,0,2,42,24,0,0,5,4,0,5,0.6153846153846154,0.9750000000000001,0.8800000000000001,0.5918367346938774
1,6,0,2,7,7,0,0,5,1,0,1,0.9038461538461539,0.7875000000000001,0.28000000000000025,0.12244897959183673
1,3,0,1,23,18,2,0,0,1,0,3,0.9615384615384616,0.38750000000000007,1.0,0.38775510204081626
2,3,0,0,22,15,1,0,5,1,0,5,0.7115384615384616,0.012500000000000011,0.8,0.18367346938775508
1,2,0,0,9,7,1,0,5,4,0,2,0.7500000000000001,0.9000000000000001,0.40000000000000013,0.7959183673469387
0,3,0,2,14,23,1,0,5,5,0,5,0.730769230769231,0.5375000000000001,0.8,0.4081632653061224
0,4,0,0,31,8,1,0,5,1,0,2,0.21153846153846156,0.45000000000000007,0.28000000000000025,0.32653061224489793
1,6,0,1,27,11,1,0,0,2,0,0,0.11538461538461542,0.9375,0.8399999999999999,0.08163265306122448
1,1,0,1,45,13,3,0,1,3,0,4,0.7884615384615384,0.5750000000000001,0.6000000000000001,0.4285714285714285
0,6,0,3,11,13,1,0,0,1,0,5,0.8461538461538461,0.10000000000000003,0.6800000000000002,0.08163265306122448
1,2,0,0,5,2,3,0,2,4,0,4,0.7692307692307693,0.7875000000000001,0.6399999999999999,0.346938775510204
3,2,0,1,48,4,0,0,4,0,0,1,0.8846153846153847,0.4375,0.44000000000000017,0.836734693877551
1,1,0,2,6,24,1,0,5,0,0,3,0.576923076923077,0.10000000000000003,0.4800000000000002,0.4285714285714285
1,4,0,0,15,22,2,0,0,2,0,0,0.8076923076923078,0.7375,0.44000000000000017,0.7346938775510203
2,1,0,0,37,11,2,0,3,4,0,2,0.6538461538461539,0.1375,0.52,0.44897959183673464
1,5,0,1,43,18,0,0,5,4,0,3,0.8653846153846155,0.21250000000000002,0.20000000000000018,0.9387755102040816
1,5,0,1,36,5,2,0,2,0,0,0,0.5000000000000001,0.17500000000000004,0.3600000000000001,0.2040816326530612
0,6,0,2,47,14,3,0,5,4,0,1,0.8653846153846155,0.675,0.9199999999999999,0.6326530612244897
2,6,0,0,25,1,1,0,2,5,0,5,0.9230769230769232,0.1375,0.040000000000000036,0.38775510204081626
1,2,0,0,16,2,3,0,2,3,0,4,0.07692307692307698,0.5750000000000001,0.15999999999999992,0.04081632653061225
1,6,0,2,22,4,1,0,1,2,0,0,0.8461538461538461,0.9875,0.9600000000000002,0.6326530612244897
1,5,0,1,17,9,1,0,0,2,0,2,0.40384615384615385,0.4375,1.0,0.08163265306122448
2,2,0,1,7,19,1,0,4,3,0,1,0.13461538461538464,0.03750000000000003,0.8399999999999999,0.8979591836734693
1,4,0,1,2,3,0,0,0,1,0,1,1.0,0.8500000000000001,0.6800000000000002,0.8571428571428571
